Stop Position
Stop Position
Stop Position
Stop Position
Stop Position
Stop Position
Stop Position
2009-03-31 오후 8:55:35,-0.01371775,0.01767793,-0.01250791,0.01855366,-0.09696144,0.1249533,-0.08840995,0.1311431,121,7,697,0,309.7601,0.02237601,0.1581608
2009-03-31 오후 8:55:35,-0.01353568,0.0174433,-0.0123419,0.01830741,-0.09764265,0.1258311,-0.08903107,0.1320645,122,7,697,0,285.3007,0.02207903,0.159272
2009-03-31 오후 8:55:36,-0.01329338,0.01713105,-0.01212098,0.0179797,-0.09831649,0.1266995,-0.08964548,0.1329759,123,7,697,0,264.1439,0.0216838,0.1603711
2009-03-31 오후 8:55:36,-0.01311533,0.0169016,-0.01195863,0.01773888,-0.09898191,0.127557,-0.09025221,0.1338759,124,7,697,0,243.8514,0.02139337,0.1614565
2009-03-31 오후 8:55:36,-0.01292122,0.01665145,-0.01178164,0.01747633,-0.09963787,0.1284024,-0.09085032,0.1347631,125,7,697,0,223.5644,0.02107674,0.1625265
2009-03-31 오후 8:55:36,-0.01268695,0.01634955,-0.01156803,0.01715948,-0.1002838,0.1292347,-0.09143924,0.1356367,126,7,697,0,207.6522,0.02069461,0.1635801
2009-03-31 오후 8:55:36,-0.01252898,0.01614597,-0.01142399,0.01694582,-0.1009194,0.1300538,-0.09201878,0.1364963,127,7,697,0,192.2913,0.02043693,0.1646168
2009-03-31 오후 8:55:36,-0.01235093,0.01591652,-0.01126164,0.016705,-0.1015448,0.1308597,-0.09258902,0.1373422,128,7,697,0,185.4234,0.0201465,0.165637
2009-03-31 오후 8:55:36,-0.01217689,0.01569224,-0.01110296,0.01646961,-0.1021602,0.1316529,-0.09315023,0.1381747,129,7,697,0,184.3319,0.01986261,0.1666409
2009-03-31 오후 8:55:36,-0.01202293,0.01549384,-0.01096258,0.01626138,-0.1027663,0.1324339,-0.0937028,0.1389943,130,7,697,0,184.2534,0.01961148,0.1676295
2009-03-31 오후 8:55:36,-0.01191314,0.01535235,-0.01086247,0.01611288,-0.1033634,0.1332034,-0.09424724,0.1398019,131,7,697,0,183.252,0.01943239,0.1686035
2009-03-31 오후 8:55:36,-0.01175517,0.01514877,-0.01071842,0.01589921,-0.1039522,0.1339622,-0.09478412,0.1405983,132,7,697,0,179.8557,0.01917471,0.1695639
2009-03-31 오후 8:55:36,-0.01152492,0.01485205,-0.01050848,0.01558779,-0.1045331,0.1347108,-0.09531384,0.1413841,133,7,697,0,175.7431,0.01879913,0.1705115
2009-03-31 오후 8:55:36,-0.01136293,0.01464329,-0.01036078,0.0153687,-0.1051062,0.1354494,-0.09583639,0.1421592,134,7,697,0,171.0675,0.0185349,0.1714464
