2009-03-29 오후 1:44:23,0.03760281,-0.04647841
2009-03-29 오후 1:44:24,0.0384196,-0.04793953
2009-03-29 오후 1:44:24,0.03899351,-0.04896616
2009-03-29 오후 1:44:24,0.03955144,-0.04996421
2009-03-29 오후 1:44:24,0.04019885,-0.05112234
2009-03-29 오후 1:44:24,0.04158451,-0.05360107
2009-03-29 오후 1:44:24,0.04149048,-0.05343287
2009-03-29 오후 1:44:24,0.03963873,-0.05012036
2009-03-29 오후 1:44:24,0.03842295,-0.04794551
2009-03-29 오후 1:44:24,0.03851429,-0.04810889
2009-03-29 오후 1:44:24,0.03918087,-0.04930132
2009-03-29 오후 1:44:24,0.03913159,-0.04921315
2009-03-29 오후 1:44:24,0.03835684,-0.04782724
2009-03-29 오후 1:44:24,0.03813817,-0.04743608
2009-03-29 오후 1:44:24,0.0384692,-0.04802823
2009-03-29 오후 1:44:24,0.03885455,-0.04871757
2009-03-29 오후 1:44:24,0.03938691,-0.04966988
2009-03-29 오후 1:44:24,0.03992885,-0.05063935
