MotionY,2009-03-29 오후 2:15:45,2187,0.1102097,0.02460903,6948.609,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2107,0.02925634,-0.02804316,29799.8,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1361,-0.8846674,0.0006696487,28571.54,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2169,0.08876386,0.02467809,6965.072,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,1995,-0.1053862,-0.02948335,30188.05,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1283,-0.9807153,0.0006986842,28482.93,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2172,0.09233817,0.02476664,6982.465,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2027,-0.06691691,-0.03071395,29662.67,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1363,-0.8822047,0.001264419,28178.18,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2193,0.1173583,0.02499149,6968.072,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2056,-0.0320541,-0.03175462,28070.63,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1359,-0.8871301,0.00180332,28059.76,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2182,0.1042525,0.02514495,6954.147,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2060,-0.02724544,-0.03276908,27255.75,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1326,-0.9277658,0.002120831,28078.03,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2193,0.1173583,0.0253698,6895.438,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2113,0.03646933,-0.03343642,27253.61,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1247,-1.025045,0.001908351,27596.75,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2160,0.07804093,0.02538045,6821.938,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2119,0.04368233,-0.03406446,27156.57,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1087,-1.222066,0.0006224723,28081.79,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2183,0.105444,0.0255404,6680.765,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,2052,-0.03686276,-0.03513133,27299,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1064,-1.250388,-0.0008177083,28849.63,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2249,0.1840788,0.02612876,6616.632,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:45,1985,-0.1174079,-0.03663701,27657.77,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:45,1090,-1.218372,-0.002083461,29405.18,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:45,2295,0.2388849,0.02701571,6651.859,0.07608623,2.538628,
